Index,CHEMBL_ID,PUBCHEM_CID,IUPAC_Name,Original_SMILES,Original_InChi,Original_InChiKey,DSSTOX_SUBSTANCE_ID,CASRN,PREFERRED_NAME,Canonical_QSARr,InChI_Code_QSARr,InChIKey_QSARr,Salt_Solvent,Salt_Solvent_ID,QC_Level,CalculatedLogPapp,PappClass,Source,tr_tst,outliers
Caco-1603,CHEMBL235999,15409414,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC1=O,"InChI=1S/C29H43N9O8/c1-16(2)11-19-26(44)34-14-22(39)35-18(9-6-10-32-29(30)31)25(43)33-15-23(40)36-21(13-24(41)42)28(46)38-20(27(45)37-19)12-17-7-4-3-5-8-17/h3-5,7-8,16,18-21H,6,9-15H2,1-2H3,(H,33,43)(H,34,44)(H,35,39)(H,36,40)(H,37,45)(H,38,46)(H,41,42)(H4,30,31,32)/t18-,19-,20+,21-/m0/s1",VRTNUMBPIBDYLD-BURNTYAHSA-N,?,CHEMBL235999,"",CC(C)CC1NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CCCNC(N)=N)NC(=O)CNC1=O,"InChI=1S/C29H43N9O8/c1-16(2)11-19-26(44)34-14-22(39)35-18(9-6-10-32-29(30)31)25(43)33-15-23(40)36-21(13-24(41)42)28(46)38-20(27(45)37-19)12-17-7-4-3-5-8-17/h3-57-81618-21H69-15H21-2H3(H3343)(H3444)(H3539)(H3640)(H3745)(H3846)(H4142)(H4303132)",VRTNUMBPIBDYLD-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1605,CHEMBL237056,23731244,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-13-methyl-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)CNC1=O,"InChI=1S/C30H45N9O8/c1-17(2)12-19-26(44)35-16-24(41)39(3)22(10-7-11-33-30(31)32)29(47)34-15-23(40)36-21(14-25(42)43)28(46)38-20(27(45)37-19)13-18-8-5-4-6-9-18/h4-6,8-9,17,19-22H,7,10-16H2,1-3H3,(H,34,47)(H,35,44)(H,36,40)(H,37,45)(H,38,46)(H,42,43)(H4,31,32,33)/t19-,20+,21-,22-/m0/s1",NCRTXTOOWLTIEL-LRSLUSHPSA-N,?,CHEMBL237056,"",CC(C)CC1NC(=O)C(CC2C=CC=CC=2)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CCCNC(N)=N)N(C)C(=O)CNC1=O,"InChI=1S/C30H45N9O8/c1-17(2)12-19-26(44)35-16-24(41)39(3)22(10-7-11-33-30(31)32)29(47)34-15-23(40)36-21(14-25(42)43)28(46)38-20(27(45)37-19)13-18-8-5-4-6-9-18/h4-68-91719-22H710-16H21-3H3(H3447)(H3544)(H3640)(H3745)(H3846)(H4243)(H4313233)",NCRTXTOOWLTIEL-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1611,CHEMBL394389,23731146,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-7-methyl-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC1=O,"InChI=1S/C30H45N9O8/c1-17(2)12-22-28(46)35-16-23(40)36-19(10-7-11-33-30(31)32)26(44)34-15-24(41)37-20(14-25(42)43)27(45)38-21(29(47)39(22)3)13-18-8-5-4-6-9-18/h4-6,8-9,17,19-22H,7,10-16H2,1-3H3,(H,34,44)(H,35,46)(H,36,40)(H,37,41)(H,38,45)(H,42,43)(H4,31,32,33)/t19-,20-,21+,22-/m0/s1",AXPXTJPQSSUWFY-KJJMTIBFSA-N,?,CHEMBL394389,"",CC(C)CC1C(=O)NCC(=O)NC(CCCNC(N)=N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CC2C=CC=CC=2)C(=O)N1C,"InChI=1S/C30H45N9O8/c1-17(2)12-22-28(46)35-16-23(40)36-19(10-7-11-33-30(31)32)26(44)34-15-24(41)37-20(14-25(42)43)27(45)38-21(29(47)39(22)3)13-18-8-5-4-6-9-18/h4-68-91719-22H710-16H21-3H3(H3444)(H3546)(H3640)(H3741)(H3845)(H4243)(H4313233)",AXPXTJPQSSUWFY-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1607,CHEMBL237272,23729562,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-4,13-dimethyl-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)CNC1=O,"InChI=1S/C31H47N9O8/c1-18(2)13-20-27(45)36-17-25(42)39(3)22(11-8-12-34-31(32)33)28(46)35-16-24(41)37-21(15-26(43)44)30(48)40(4)23(29(47)38-20)14-19-9-6-5-7-10-19/h5-7,9-10,18,20-23H,8,11-17H2,1-4H3,(H,35,46)(H,36,45)(H,37,41)(H,38,47)(H,43,44)(H4,32,33,34)/t20-,21-,22-,23+/m0/s1",HFSFLGRKJKFEHR-CWBXHPNXSA-N,?,CHEMBL237272,"",CC(C)CC1NC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CCCNC(N)=N)N(C)C(=O)CNC1=O,"InChI=1S/C31H47N9O8/c1-18(2)13-20-27(45)36-17-25(42)39(3)22(11-8-12-34-31(32)33)28(46)35-16-24(41)37-21(15-26(43)44)30(48)40(4)23(29(47)38-20)14-19-9-6-5-7-10-19/h5-79-101820-23H811-17H21-4H3(H3546)(H3645)(H3741)(H3847)(H4344)(H4323334)",HFSFLGRKJKFEHR-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1604,CHEMBL236213,23731245,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-4,7-dimethyl-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC1=O,"InChI=1S/C31H47N9O8/c1-18(2)13-22-28(46)36-17-24(41)37-20(11-8-12-34-31(32)33)27(45)35-16-25(42)38-21(15-26(43)44)29(47)40(4)23(30(48)39(22)3)14-19-9-6-5-7-10-19/h5-7,9-10,18,20-23H,8,11-17H2,1-4H3,(H,35,45)(H,36,46)(H,37,41)(H,38,42)(H,43,44)(H4,32,33,34)/t20-,21-,22-,23+/m0/s1",OSJUGTDOLQDPEG-CWBXHPNXSA-N,?,CHEMBL236213,"",CC(C)CC1C(=O)NCC(=O)NC(CCCNC(N)=N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)N(C)C(CC2=CC=CC=C2)C(=O)N1C,"InChI=1S/C31H47N9O8/c1-18(2)13-22-28(46)36-17-24(41)37-20(11-8-12-34-31(32)33)27(45)35-16-25(42)38-21(15-26(43)44)29(47)40(4)23(30(48)39(22)3)14-19-9-6-5-7-10-19/h5-79-101820-23H811-17H21-4H3(H3545)(H3646)(H3741)(H3842)(H4344)(H4323334)",OSJUGTDOLQDPEG-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1610,CHEMBL391340,23729563,"2-[(2S,5R,8S,14S)-5-benzyl-14-[3-(diaminomethylideneamino)propyl]-4,7,13-trimethyl-8-(2-methylpropyl)-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid ",CC(C)C[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)N(C)C(=O)CNC1=O,"InChI=1S/C32H49N9O8/c1-19(2)14-23-29(47)37-18-26(43)39(3)22(12-9-13-35-32(33)34)28(46)36-17-25(42)38-21(16-27(44)45)30(48)41(5)24(31(49)40(23)4)15-20-10-7-6-8-11-20/h6-8,10-11,19,21-24H,9,12-18H2,1-5H3,(H,36,46)(H,37,47)(H,38,42)(H,44,45)(H4,33,34,35)/t21-,22-,23-,24+/m0/s1",BUJLFEPBWLGNBZ-NEWJYFPISA-N,?,CHEMBL391340,"",CC(C)CC1C(=O)NCC(=O)N(C)C(CCCNC(N)=N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)N(C)C(CC2=CC=CC=C2)C(=O)N1C,"InChI=1S/C32H49N9O8/c1-19(2)14-23-29(47)37-18-26(43)39(3)22(12-9-13-35-32(33)34)28(46)36-17-25(42)38-21(16-27(44)45)30(48)41(5)24(31(49)40(23)4)15-20-10-7-6-8-11-20/h6-810-111921-24H912-18H21-5H3(H3646)(H3747)(H3842)(H4445)(H4333435)",BUJLFEPBWLGNBZ-UHFFFAOYSA-N,<undefined>,0,Low,-7.522878745,1,CHEMBL,1,1
Caco-1200,?,?,"",NC1NC2NCC(CNC3C=CC(=CC=3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N(C=O)C=2C(=O)N=1,"InChI=1S/C20H23N7O7/c21-20-25-16-15(18(32)26-20)27(9-28)12(8-23-16)7-22-11-3-1-10(2-4-11)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,12-13,22H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H4,21,23,25,26,32)/t12?,13-/m0/s1",VVIAGPKUTFNRDU-ABLWVSNPSA-N,DTXSID0048216|DTXSID30859023,58-05-9|22350-60-3,"folinic acid",NC1NC2=NCC(CNC3C=CC(=CC=3)C(=O)NC(CCC(O)=O)C(O)=O)N(C=O)C2C(=O)N=1,"InChI=1S/C20H23N7O7/c21-20-25-16-15(18(32)26-20)27(9-28)12(8-23-16)7-22-11-3-1-10(2-4-11)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,12-13,15,22H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H3,21,23,25,26,32)",AFFDJSNPCNCZFO-UHFFFAOYSA-N,<undefined>,0,High,-7.52215885,1,Wang,1,1
Caco-1613,CHEMBL702,?,"",CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C1C=CC=CC=1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@H](C(O)=O)N2C1=O,"InChI=1S/C23H27N5O7S/c1-4-26-10-11-27(19(32)18(26)31)22(35)25-13(12-8-6-5-7-9-12)16(29)24-14-17(30)28-15(21(33)34)23(2,3)36-20(14)28/h5-9,13-15,20H,4,10-11H2,1-3H3,(H,24,29)(H,25,35)(H,33,34)/t13-,14-,15+,20-/m1/s1",IVBHGBMCVLDMKU-GXNBUGAJSA-N,DTXSID2023482,61477-96-1,"Piperacillin",CCN1CCN(C(=O)C1=O)C(=O)NC(C1C=CC=CC=1)C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O,"InChI=1S/C23H27N5O7S/c1-4-26-10-11-27(19(32)18(26)31)22(35)25-13(12-8-6-5-7-9-12)16(29)24-14-17(30)28-15(21(33)34)23(2,3)36-20(14)28/h5-9,13-15,20H,4,10-11H2,1-3H3,(H,24,29)(H,25,35)(H,33,34)",IVBHGBMCVLDMKU-UHFFFAOYSA-N,<undefined>,NaN,High,-7.488116639,1,CHEMBL,1,0
Caco-1615,CHEMBL244543,23630625,"(3S)-3-[[(3S)-7-amino-3-[[(3R)-3-amino-4-hydroxybutanoyl]amino]heptanoyl]amino]-4-phenylbutanoic acid ",NCCCC[C@@H](CC(=O)N[C@H](CC(=O)O)Cc1ccccc1)NC(=O)C[C@@H](N)CO,"InChI=1S/C21H34N4O5/c22-9-5-4-8-17(24-19(27)11-16(23)14-26)12-20(28)25-18(13-21(29)30)10-15-6-2-1-3-7-15/h1-3,6-7,16-18,26H,4-5,8-14,22-23H2,(H,24,27)(H,25,28)(H,29,30)/t16-,17+,18+/m1/s1",PZWWVCMRSNULTH-SQNIBIBYSA-N,?,CHEMBL244543,"",NC(CC(=O)NC(CC(=O)NC(CC(O)=O)CC1C=CC=CC=1)CCCCN)CO,"InChI=1S/C21H34N4O5/c22-9-5-4-8-17(24-19(27)11-16(23)14-26)12-20(28)25-18(13-21(29)30)10-15-6-2-1-3-7-15/h1-36-716-1826H4-58-1422-23H2(H2427)(H2528)(H2930)",PZWWVCMRSNULTH-UHFFFAOYSA-N,<undefined>,0,Low,-7.431798276,1,CHEMBL,1,1
Caco-1616,CHEMBL2338107,71062093,"4-[(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]-2-naphthalen-2-yl-1,3-oxazole  ",COc1cc2CCN(Cc3coc(n3)c4ccc5ccccc5c4)Cc2cc1OC,"InChI=1S/C25H24N2O3/c1-28-23-12-19-9-10-27(14-21(19)13-24(23)29-2)15-22-16-30-25(26-22)20-8-7-17-5-3-4-6-18(17)11-20/h3-8,11-13,16H,9-10,14-15H2,1-2H3",IQVWYCBUDUURHF-UHFFFAOYSA-N,?,CHEMBL2338107,"",COC1=CC2CCN(CC3=COC(=N3)C3C=C4C=CC=CC4=CC=3)CC=2C=C1OC,"InChI=1S/C25H24N2O3/c1-28-23-12-19-9-10-27(14-21(19)13-24(23)29-2)15-22-16-30-25(26-22)20-8-7-17-5-3-4-6-18(17)11-20/h3-811-1316H9-1014-15H21-2H3",IQVWYCBUDUURHF-UHFFFAOYSA-N,<undefined>,0,Low,-7.420216403,1,CHEMBL,1,0
Caco-1623,CHEMBL565298,45486935,"(2S)-2-[[2-(2,1,3-benzothiadiazol-4-ylsulfonylamino)-4-chlorobenzoyl]amino]-3-(3-bromo-4-fluorophenyl)propanoic acid ",OC(=O)[C@H](Cc1ccc(F)c(Br)c1)NC(=O)c2ccc(Cl)cc2NS(=O)(=O)c3cccc4nsnc34,"InChI=1S/C22H15BrClFN4O5S2/c23-14-8-11(4-7-15(14)25)9-18(22(31)32)26-21(30)13-6-5-12(24)10-17(13)29-36(33,34)19-3-1-2-16-20(19)28-35-27-16/h1-8,10,18,29H,9H2,(H,26,30)(H,31,32)/t18-/m0/s1",AIQHEBMTAVWQHB-SFHVURJKSA-N,?,CHEMBL565298,"",OC(=O)C(CC1C=C(Br)C(F)=CC=1)NC(=O)C1=CC=C(Cl)C=C1NS(=O)(=O)C1=CC=CC2=NSN=C21,"InChI=1S/C22H15BrClFN4O5S2/c23-14-8-11(4-7-15(14)25)9-18(22(31)32)26-21(30)13-6-5-12(24)10-17(13)29-36(3334)19-3-1-2-16-20(19)28-35-27-16/h1-8101829H9H2(H2630)(H3132)",AIQHEBMTAVWQHB-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,1
Caco-1624,CHEMBL569391,45486964,"(2S)-3-(3-bromo-4-fluorophenyl)-2-[[4-chloro-2-(quinoxalin-5-ylsulfonylamino)benzoyl]amino]propanoic acid ",OC(=O)[C@H](Cc1ccc(F)c(Br)c1)NC(=O)c2ccc(Cl)cc2NS(=O)(=O)c3cccc4nccnc34,"InChI=1S/C24H17BrClFN4O5S/c25-16-10-13(4-7-17(16)27)11-20(24(33)34)30-23(32)15-6-5-14(26)12-19(15)31-37(35,36)21-3-1-2-18-22(21)29-9-8-28-18/h1-10,12,20,31H,11H2,(H,30,32)(H,33,34)/t20-/m0/s1",RAYLDYGVHMTPSI-FQEVSTJZSA-N,?,CHEMBL569391,"",OC(=O)C(CC1C=C(Br)C(F)=CC=1)NC(=O)C1=CC=C(Cl)C=C1NS(=O)(=O)C1=CC=CC2=NC=CN=C21,"InChI=1S/C24H17BrClFN4O5S/c25-16-10-13(4-7-17(16)27)11-20(24(33)34)30-23(32)15-6-5-14(26)12-19(15)31-37(3536)21-3-1-2-18-22(21)29-9-8-28-18/h1-10122031H11H2(H3032)(H3334)",RAYLDYGVHMTPSI-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,1
Caco-1617,CHEMBL2012633,70691612,"(2S)-2-[[4-[4-[(5-benzyl-1,3,4-thiadiazol-2-yl)amino]phenyl]benzoyl]amino]-3-methylbutanoic acid ",CC(C)[C@H](NC(=O)c1ccc(cc1)c2ccc(Nc3nnc(Cc4ccccc4)s3)cc2)C(=O)O,"InChI=1S/C27H26N4O3S/c1-17(2)24(26(33)34)29-25(32)21-10-8-19(9-11-21)20-12-14-22(15-13-20)28-27-31-30-23(35-27)16-18-6-4-3-5-7-18/h3-15,17,24H,16H2,1-2H3,(H,28,31)(H,29,32)(H,33,34)/t24-/m0/s1",OSXIQEPXWCPZJK-DEOSSOPVSA-N,?,CHEMBL2012633,"",CC(C)C(NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)NC1=NN=C(CC2=CC=CC=C2)S1)C(O)=O,"InChI=1S/C27H26N4O3S/c1-17(2)24(26(33)34)29-25(32)21-10-8-19(9-11-21)20-12-14-22(15-13-20)28-27-31-30-23(35-27)16-18-6-4-3-5-7-18/h3-151724H16H21-2H3(H2831)(H2932)(H3334)",OSXIQEPXWCPZJK-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,0
Caco-1618,CHEMBL2204108,25182113,"methyl 7-chloro-4-oxo-1-phenyl-3-[(4-piperazin-1-ylsulfonylphenyl)methyl]quinoline-2-carboxylate ",COC(=O)C1=C(Cc2ccc(cc2)S(=O)(=O)N3CCNCC3)C(=O)c4ccc(Cl)cc4N1c5ccccc5,"InChI=1S/C28H26ClN3O5S/c1-37-28(34)26-24(17-19-7-10-22(11-8-19)38(35,36)31-15-13-30-14-16-31)27(33)23-12-9-20(29)18-25(23)32(26)21-5-3-2-4-6-21/h2-12,18,30H,13-17H2,1H3",STJJPAKEFZQZGB-UHFFFAOYSA-N,?,CHEMBL2204108,"",COC(=O)C1=C(CC2C=CC(=CC=2)S(=O)(=O)N2CCNCC2)C(=O)C2=CC=C(Cl)C=C2N1C1C=CC=CC=1,"InChI=1S/C28H26ClN3O5S/c1-37-28(34)26-24(17-19-7-10-22(11-8-19)38(3536)31-15-13-30-14-16-31)27(33)23-12-9-20(29)18-25(23)32(26)21-5-3-2-4-6-21/h2-121830H13-17H21H3",STJJPAKEFZQZGB-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,0
Caco-1622,CHEMBL3425650,10055359,"(3S,6S,9S,12S,15S)-12-benzyl-3,15-bis[(1R)-1-hydroxyethyl]-6-[(4-hydroxyphenyl)methyl]-9-(2-methylpropyl)-1,4,7,10,13,16-hexazacyclooctadecane-2,5,8,11,14,17-hexone  ",CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)[C@@H](C)O)[C@@H](C)O,"InChI=1S/C34H46N6O9/c1-18(2)14-24-30(45)37-26(16-22-10-12-23(43)13-11-22)32(47)40-28(19(3)41)33(48)35-17-27(44)39-29(20(4)42)34(49)38-25(31(46)36-24)15-21-8-6-5-7-9-21/h5-13,18-20,24-26,28-29,41-43H,14-17H2,1-4H3,(H,35,48)(H,36,46)(H,37,45)(H,38,49)(H,39,44)(H,40,47)/t19-,20-,24+,25+,26+,28+,29+/m1/s1",XNTUZIAQCKJMCB-ZIAYIUNKSA-N,?,CHEMBL3425650,"",CC(C)CC1NC(=O)C(CC2=CC=CC=C2)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(CC2=CC=C(O)C=C2)NC1=O)C(C)O)C(C)O,"InChI=1S/C34H46N6O9/c1-18(2)14-24-30(45)37-26(16-22-10-12-23(43)13-11-22)32(47)40-28(19(3)41)33(48)35-17-27(44)39-29(20(4)42)34(49)38-25(31(46)36-24)15-21-8-6-5-7-9-21/h5-1318-2024-2628-2941-43H14-17H21-4H3(H3548)(H3646)(H3745)(H3849)(H3944)(H4047)",XNTUZIAQCKJMCB-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,1
Caco-1621,CHEMBL3421904,118735268,"3-[2,5-dichloro-4-[3-(4-cyclopropyl-2,3-dihydroquinoxaline-1-carbonyl)pyridin-4-yl]oxyphenyl]-N-[2-[2-[2-[2-[2-[2-[2-[2-[2-[3-[2,5-dichloro-4-[3-(4-cyclopropyl-2,3-dihydroquinoxaline-1-carbonyl)pyridin-4-yl]oxyphenyl]propanoylamino]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl]propanamide  ",Clc1cc(Oc2ccncc2C(=O)N3CCN(C4CC4)c5ccccc35)c(Cl)cc1CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCc6cc(Cl)c(Oc7ccncc7C(=O)N8CCN(C9CC9)c%10ccccc8%10)cc6Cl,"InChI=1S/C70H82Cl4N8O14/c71-55-45-65(95-63-17-19-75-47-53(63)69(85)81-25-23-79(51-11-12-51)59-5-1-3-7-61(59)81)57(73)43-49(55)9-15-67(83)77-21-27-87-29-31-89-33-35-91-37-39-93-41-42-94-40-38-92-36-34-90-32-30-88-28-22-78-68(84)16-10-50-44-58(74)66(46-56(50)72)96-64-18-20-76-48-54(64)70(86)82-26-24-80(52-13-14-52)60-6-2-4-8-62(60)82/h1-8,17-20,43-48,51-52H,9-16,21-42H2,(H,77,83)(H,78,84)",LKFQNWRJVVYLHV-UHFFFAOYSA-N,?,CHEMBL3421904,"",O=C(CCC1=CC(Cl)=C(C=C1Cl)OC1=CC=NC=C1C(=O)N1CCN(C2CC2)C2=CC=CC=C12)NCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC1=CC(Cl)=C(C=C1Cl)OC1=CC=NC=C1C(=O)N1CCN(C2CC2)C2=CC=CC=C12,"InChI=1S/C70H82Cl4N8O14/c71-55-45-65(95-63-17-19-75-47-53(63)69(85)81-25-23-79(51-11-12-51)59-5-1-3-7-61(59)81)57(73)43-49(55)9-15-67(83)77-21-27-87-29-31-89-33-35-91-37-39-93-41-42-94-40-38-92-36-34-90-32-30-88-28-22-78-68(84)16-10-50-44-58(74)66(46-56(50)72)96-64-18-20-76-48-54(64)70(86)82-26-24-80(52-13-14-52)60-6-2-4-8-62(60)82/h1-817-2043-4851-52H9-1621-42H2(H7783)(H7884)",LKFQNWRJVVYLHV-UHFFFAOYSA-N,<undefined>,0,Low,-7.397940009,1,CHEMBL,1,0
Caco-1625,CHEMBL244755,23630629,"(3S)-7-amino-3-[[(3S)-3-aminobutanoyl]amino]heptanoic acid ",C[C@H](N)CC(=O)N[C@@H](CCCCN)CC(=O)O,"InChI=1S/C11H23N3O3/c1-8(13)6-10(15)14-9(7-11(16)17)4-2-3-5-12/h8-9H,2-7,12-13H2,1H3,(H,14,15)(H,16,17)/t8-,9-/m0/s1",ZXLNYNWTLLIADW-IUCAKERBSA-N,?,CHEMBL244755,"",CC(N)CC(=O)NC(CCCCN)CC(O)=O,"InChI=1S/C11H23N3O3/c1-8(13)6-10(15)14-9(7-11(16)17)4-2-3-5-12/h8-9H2-712-13H21H3(H1415)(H1617)",ZXLNYNWTLLIADW-UHFFFAOYSA-N,<undefined>,0,Low,-7.392544977,1,CHEMBL,1,1
Caco-1626,CHEMBL375273,10418555,"(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[(2-aminoacetyl)amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]hexanoyl]amino]-3-methylbutanoic acid ",CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)O,"InChI=1S/C49H93N13O10/c1-13-31(12)40(62-42(65)33(18-16-20-54-49(52)53)57-43(66)34(21-26(2)3)55-38(63)25-51)47(70)60-37(24-29(8)9)46(69)59-36(23-28(6)7)45(68)58-35(22-27(4)5)44(67)56-32(17-14-15-19-50)41(64)61-39(30(10)11)48(71)72/h26-37,39-40H,13-25,50-51H2,1-12H3,(H,55,63)(H,56,67)(H,57,66)(H,58,68)(H,59,69)(H,60,70)(H,61,64)(H,62,65)(H,71,72)(H4,52,53,54)/t31-,32-,33-,34-,35-,36-,37-,39-,40-/m0/s1",WOGFEAZHIIFRBL-VQLBKKHMSA-N,?,CHEMBL375273,"",CC(CC)C(NC(=O)C(CCCNC(N)=N)NC(=O)C(CC(C)C)NC(=O)CN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(O)=O,"InChI=1S/C49H93N13O10/c1-13-31(12)40(62-42(65)33(18-16-20-54-49(52)53)57-43(66)34(21-26(2)3)55-38(63)25-51)47(70)60-37(24-29(8)9)46(69)59-36(23-28(6)7)45(68)58-35(22-27(4)5)44(67)56-32(17-14-15-19-50)41(64)61-39(30(10)11)48(71)72/h26-3739-40H13-2550-51H21-12H3(H5563)(H5667)(H5766)(H5868)(H5969)(H6070)(H6164)(H6265)(H7172)(H4525354)",WOGFEAZHIIFRBL-UHFFFAOYSA-N,<undefined>,0,Low,-7.37675071,1,CHEMBL,1,1
Caco-1627,CHEMBL666,?,"",OC(=O)P(O)(O)=O,"InChI=1S/CH3O5P/c2-1(3)7(4,5)6/h(H,2,3)(H2,4,5,6)",ZJAOAACCNHFJAH-UHFFFAOYSA-N,DTXSID0048478,4428-95-9,"Foscarnet",OC(=O)P(O)(O)=O,"InChI=1S/CH3O5P/c2-1(3)7(4,5)6/h(H,2,3)(H2,4,5,6)",ZJAOAACCNHFJAH-UHFFFAOYSA-N,<undefined>,NaN,High,-7.366531544,1,CHEMBL,1,1
